Sun Dec 14 11:55:10 +0000 2008 => begin transaction
<appcelerator version="1.0" xmlns="http://www.appcelerator.org/config">
    <servicebroker poll="false" marshaller="application/json">@{rootPath}servicebroker</servicebroker>
    <upload>@{rootPath}upload</upload>
    <download>@{rootPath}download</download>
    <proxy>@{rootPath}proxy</proxy>
    <sessionid>hindsightapp_session_id</sessionid>
    <language>python</language>
    <service>appengine</service>
</appcelerator>
Sun Dec 14 11:55:48 +0000 2008 => recording put, args=/Users/adrien/Git/personal/hindsightapp/launch/proxy.py,from google.appengine.ext.webapp import util

from beaker.middleware import SessionMiddleware
import appcelerator

def main():
    proxy = appcelerator.cross_domain_proxy_factory({})
    app = SessionMiddleware(proxy, key='hindsightapp_session_key', secret='secretsecretsecret')
    
    util.run_wsgi_app(app)

if __name__ == '__main__':
    main()
Sun Dec 14 11:55:48 +0000 2008 => recording put, args=/Users/adrien/Git/personal/hindsightapp/launch/servicebroker.py,from google.appengine.ext.webapp import util

from beaker.middleware import SessionMiddleware
import appcelerator

def main():
    servicebroker = appcelerator.service_broker_factory({})
    app = SessionMiddleware(servicebroker, key='hindsightapp_session_key', secret='secretsecretsecret')
    
    util.run_wsgi_app(app)

if __name__ == '__main__':
    main()
Sun Dec 14 11:55:48 +0000 2008 => recording put, args=/Users/adrien/Git/personal/hindsightapp/app.yaml,application: hindsightapp
version: 1
runtime: python
api_version: 1


handlers:
- url: /servicebroker.*
  script: launch/servicebroker.py
- url: /proxy.*
  script: launch/proxy.py
- url: /
  static_files: public/index.html
  upload: public/index.html
- url: /(.*)
  static_files: public/\1
  upload: public/(.*)
Sun Dec 14 11:55:48 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/service/appengine/1.0.8/plugins/deploy_project.rb,/Users/adrien/Git/personal/hindsightapp/plugins/deploy_project.rb
Sun Dec 14 11:55:48 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/service/appengine/1.0.8/plugins/python_config.rb,/Users/adrien/Git/personal/hindsightapp/plugins/python_config.rb
Sun Dec 14 11:55:48 +0000 2008 => recording cp, args=/Users/adrien/.appcelerator/releases/service/appengine/1.0.8/plugins/run_project.rb,/Users/adrien/Git/personal/hindsightapp/plugins/run_project.rb
Sun Dec 14 11:55:48 +0000 2008 => commit transaction begin (recordonly=false)
Sun Dec 14 11:55:48 +0000 2008 => copy /Library/Appcelerator/lib/templates/COPYING to /Users/adrien/Git/personal/hindsightapp/COPYING
Sun Dec 14 11:55:48 +0000 2008 => copy /Library/Appcelerator/lib/templates/README to /Users/adrien/Git/personal/hindsightapp/README
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/javascripts/./appcelerator-debug.js to /Users/adrien/Git/personal/hindsightapp/public/javascripts/appcelerator-debug.js
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/javascripts/./appcelerator-lite.js to /Users/adrien/Git/personal/hindsightapp/public/javascripts/appcelerator-lite.js
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/javascripts/./appcelerator.js to /Users/adrien/Git/personal/hindsightapp/public/javascripts/appcelerator.js
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/swf/./amcharts_key.txt to /Users/adrien/Git/personal/hindsightapp/public/swf/amcharts_key.txt
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/swf/./amcolumn.swf to /Users/adrien/Git/personal/hindsightapp/public/swf/amcolumn.swf
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/swf/./amline.swf to /Users/adrien/Git/personal/hindsightapp/public/swf/amline.swf
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/swf/./ampie.swf to /Users/adrien/Git/personal/hindsightapp/public/swf/ampie.swf
Sun Dec 14 11:55:48 +0000 2008 => creating directory /Users/adrien/Git/personal/hindsightapp/public/widgets/common/.
Sun Dec 14 11:55:48 +0000 2008 => creating directory /Users/adrien/Git/personal/hindsightapp/public/widgets/common/css
Sun Dec 14 11:55:48 +0000 2008 => creating directory /Users/adrien/Git/personal/hindsightapp/public/widgets/common/css/extjs
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./css/extjs/ext-all.css to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/css/extjs/ext-all.css
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./css/extjs/xtheme-gray.css to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/css/extjs/xtheme-gray.css
Sun Dec 14 11:55:48 +0000 2008 => creating directory /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images
Sun Dec 14 11:55:48 +0000 2008 => creating directory /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/appcelerator
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/appcelerator/blank.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/appcelerator/blank.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/appcelerator/iepngfix.htc to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/appcelerator/iepngfix.htc
Sun Dec 14 11:55:48 +0000 2008 => creating directory /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs
Sun Dec 14 11:55:48 +0000 2008 => creating directory /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default
Sun Dec 14 11:55:48 +0000 2008 => creating directory /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/box
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/box/corners-blue.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/box/corners-blue.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/box/corners.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/box/corners.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/box/l-blue.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/box/l-blue.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/box/l.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/box/l.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/box/r-blue.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/box/r-blue.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/box/r.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/box/r.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/box/tb-blue.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/box/tb-blue.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/box/tb.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/box/tb.gif
Sun Dec 14 11:55:48 +0000 2008 => creating directory /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/button
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/button/btn-arrow.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/button/btn-arrow.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/button/btn-sprite.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/button/btn-sprite.gif
Sun Dec 14 11:55:48 +0000 2008 => creating directory /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/dd
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/dd/drop-add.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/dd/drop-add.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/dd/drop-no.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/dd/drop-no.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/dd/drop-yes.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/dd/drop-yes.gif
Sun Dec 14 11:55:48 +0000 2008 => creating directory /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/editor
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/editor/tb-sprite.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/editor/tb-sprite.gif
Sun Dec 14 11:55:48 +0000 2008 => creating directory /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/form
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/form/clear-trigger.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/form/clear-trigger.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/form/date-trigger.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/form/date-trigger.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/form/error-tip-corners.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/form/error-tip-corners.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/form/exclamation.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/form/exclamation.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/form/search-trigger.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/form/search-trigger.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/form/text-bg.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/form/text-bg.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/form/trigger-tpl.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/form/trigger-tpl.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/form/trigger.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/form/trigger.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/gradient-bg.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/gradient-bg.gif
Sun Dec 14 11:55:48 +0000 2008 => creating directory /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/arrow-left-white.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/arrow-left-white.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/arrow-right-white.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/arrow-right-white.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/col-move-bottom.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/col-move-bottom.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/col-move-top.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/col-move-top.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/columns.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/columns.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/dirty.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/dirty.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/done.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/done.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/drop-no.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/drop-no.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/drop-yes.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/drop-yes.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/footer-bg.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/footer-bg.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/grid-blue-hd.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/grid-blue-hd.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/grid-blue-split.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/grid-blue-split.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/grid-hrow.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/grid-hrow.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/grid-loading.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/grid-loading.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/grid-split.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/grid-split.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/grid-vista-hd.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/grid-vista-hd.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/grid3-hd-btn.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/grid3-hd-btn.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/grid3-hrow-over.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/grid3-hrow-over.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/grid3-hrow.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/grid3-hrow.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/grid3-special-col-bg.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/grid3-special-col-bg.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/grid3-special-col-sel-bg.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/grid3-special-col-sel-bg.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/group-by.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/group-by.gif
Sun Dec 14 11:55:48 +0000 2008 => copy /Users/adrien/.appcelerator/releases/websdk/websdk/2.2.2/common/./images/extjs/default/grid/group-expand-sprite.gif to /Users/adrien/Git/personal/hindsightapp/public/widgets/common/images/extjs/default/grid/group-expand-sprite.gif
